S,E,I,R,p,I_new_nn,I_cum_nn,I_new_real,I_cum_real,f
0.965100,0.000130,0.000138,0.034632,0.230605,196.552713,39124.106963,259.000000,38914.714286,0.003633
0.965071,0.000133,0.000141,0.034655,0.231265,200.564110,39324.671073,265.142857,39179.857143,0.003812
0.965042,0.000135,0.000144,0.034679,0.231961,204.672984,39529.344057,265.000000,39444.857143,0.004012
0.965012,0.000138,0.000147,0.034703,0.232695,208.884581,39738.228639,267.714286,39712.571429,0.004234
0.964981,0.000141,0.000150,0.034728,0.233473,213.205113,39951.433751,274.000000,39986.571429,0.004482
0.964950,0.000144,0.000153,0.034753,0.234299,217.641411,40169.075162,285.000000,40271.571429,0.004756
0.964917,0.000147,0.000156,0.034779,0.235179,222.200286,40391.275448,285.428571,40557.000000,0.005056
0.964884,0.000151,0.000159,0.034806,0.236118,226.889135,40618.164583,294.428571,40851.428571,0.005385
0.964850,0.000154,0.000163,0.034833,0.237121,231.716470,40849.881053,297.714286,41149.142857,0.005744
0.964816,0.000157,0.000166,0.034861,0.238196,236.690875,41086.571928,298.857143,41448.000000,0.006135
0.964780,0.000161,0.000170,0.034889,0.239348,241.822268,41328.394196,305.000000,41753.000000,0.006561
0.964744,0.000165,0.000173,0.034918,0.240585,247.121563,41575.515759,308.714286,42061.714286,0.007025
0.964706,0.000169,0.000177,0.034948,0.241915,252.600538,41828.116298,316.571429,42378.285714,0.007531
0.964668,0.000173,0.000181,0.034978,0.243347,258.272546,42086.388844,328.857143,42707.142857,0.008080
0.964628,0.000177,0.000185,0.035010,0.244890,264.151730,42350.540573,336.000000,43043.142857,0.008675
0.964588,0.000181,0.000190,0.035041,0.246555,270.253470,42620.794043,347.428571,43390.571429,0.009320
0.964547,0.000186,0.000194,0.035074,0.248353,276.594666,42897.388709,351.142857,43741.714286,0.010019
0.964504,0.000190,0.000199,0.035107,0.250296,283.194317,43180.583026,368.285714,44110.000000,0.010776
0.964460,0.000195,0.000204,0.035141,0.252397,290.073320,43470.656346,371.571429,44481.571429,0.011595
0.964415,0.000200,0.000209,0.035176,0.254672,297.253714,43767.910060,378.000000,44859.571429,0.012481
0.964369,0.000206,0.000214,0.035211,0.257136,304.761335,44072.671395,387.857143,45247.428571,0.013442
0.964321,0.000212,0.000219,0.035248,0.259807,312.625081,44385.296477,403.000000,45650.428571,0.014482
0.964272,0.000218,0.000225,0.035285,0.262705,320.875398,44706.171874,398.857143,46049.285714,0.015605
0.964221,0.000224,0.000231,0.035323,0.265852,329.546628,45035.718502,408.571429,46457.857143,0.016822
0.964169,0.000231,0.000238,0.035362,0.269272,338.678799,45374.397301,413.857143,46871.714286,0.018142
0.964114,0.000239,0.000244,0.035402,0.272992,348.315859,45722.713160,423.857143,47295.571429,0.019573
0.964058,0.000247,0.000252,0.035444,0.277041,358.507509,46081.220669,431.571429,47727.142857,0.021122
